"ticket_url
","tags
","tagger
_id",ticket_id,is_expert
https://support.mozilla.org/en-US/questions/1274667,MacOS-10.14.6;on-start-error,4,1274667,0
https://support.mozilla.org/en-US/questions/1274665,"resolution,UI",4,1274665,0
https://support.mozilla.org/en-US/questions/1274664,non-english;portuguese,4,1274664,0
https://support.mozilla.org/en-US/questions/1274663,extension;Screengrab!,4,1274663,0
https://support.mozilla.org/en-US/questions/1274662,login-autofill; UI,4,1274662,0
https://support.mozilla.org/en-US/questions/1274658,Windows10;on-start-error,4,1274658,0
https://support.mozilla.org/en-US/questions/1274656,web-page-accessing,4,1274656,0
https://support.mozilla.org/en-US/questions/1274655,information-question;customization,4,1274655,0
https://support.mozilla.org/en-US/questions/1274652,security,4,1274652,0
https://support.mozilla.org/en-US/questions/1274651,,4,1274651,0
https://support.mozilla.org/en-US/questions/1274649,Linux;UI,4,1274649,0
https://support.mozilla.org/en-US/questions/1274648,search-engine;customization,4,1274648,0
https://support.mozilla.org/en-US/questions/1274646,web-page-accessing,4,1274646,0
https://support.mozilla.org/en-US/questions/1274645,off-topic,4,1274645,0
https://support.mozilla.org/en-US/questions/1274644,after-update;account,4,1274644,0
https://support.mozilla.org/en-US/questions/1274640,Lockwise;login-autofill,4,1274640,0
https://support.mozilla.org/en-US/questions/1274637,extension,4,1274637,0
https://support.mozilla.org/en-US/questions/1274635,information-question;support-forum,4,1274635,0
https://support.mozilla.org/en-US/questions/1274633,macOS-Catalina;browser-history,4,1274633,0
https://support.mozilla.org/en-US/questions/1274632,web-page-accessing;UI,4,1274632,0
https://support.mozilla.org/en-US/questions/1274630,non-english;portuguese,4,1274630,0
https://support.mozilla.org/en-US/questions/1274626,account;login-autofill,4,1274626,0
https://support.mozilla.org/en-US/questions/1274625,on-start-error,4,1274625,0
https://support.mozilla.org/en-US/questions/1274624,customization,4,1274624,0
https://support.mozilla.org/en-US/questions/1274623,information-question,4,1274623,0
https://support.mozilla.org/en-US/questions/1274620,malware;homepage-hijacking,4,1274620,0
https://support.mozilla.org/en-US/questions/1274617,account;password,4,1274617,0
https://support.mozilla.org/en-US/questions/1274615,UI,4,1274615,0
https://support.mozilla.org/en-US/questions/1274614,extension;Linux;FlashPlayer,4,1274614,0
https://support.mozilla.org/en-US/questions/1274613,UI,4,1274613,0
https://support.mozilla.org/en-US/questions/1274612,mac;bookmarks;history,4,1274612,0
https://support.mozilla.org/en-US/questions/1274607,UI,4,1274607,0
https://support.mozilla.org/questions/1271065,browser;thunderbird;firefox;defaults;windows-settings;windows8.1;,6,1271065,1
https://support.mozilla.org/questions/1271066,customize;search;replace;mac;osx;,6,1271066,1
https://support.mozilla.org/questions/1271071,visualerror;visualbug;graphics;windows;firefox,6,1271071,1
https://support.mozilla.org/questions/1271072,portaldetected;firefoxpages;firefox;mac;osx;error,6,1271072,1
https://support.mozilla.org/questions/1271073,vpn;avast;firefox;mac;osx;vpnerror;,6,1271073,1
https://support.mozilla.org/questions/1271074,clipboard;word;firefox;copy;paste;copy-and-paste;mac;osx,6,1271074,1
https://support.mozilla.org/questions/1271075,error;firefox;troubleshooting;screenshot;profile;windows-10;,6,1271075,1
https://support.mozilla.org/questions/1271085,about:config;about;config;customization;customize;firefox;transferring;profiles;settings;windows-7;,6,1271085,1
https://support.mozilla.org/questions/1271087,password-manager;extension;information;missing;windows-8.1;,6,1271087,1
https://support.mozilla.org/questions/1271088,firefox-developer;disable-add-ons;add-ons;add-ons;disable;customize;windows-10;,6,1271088,1
https://support.mozilla.org/questions/1271089,search-button;UK;settings;customize;options;windows-7;,6,1271089,1
https://support.mozilla.org/questions/1271094,visual-error;visual-bug;graphics;mac;osx;firefox;UI;GUI;design;,6,1271094,1
https://support.mozilla.org/questions/1271095,styles;cache;reload;editing-styles;linux;,6,1271095,1
https://support.mozilla.org/questions/1271096,password-manager;extension;generator;options;windows-10;,6,1271096,1
https://support.mozilla.org/questions/1271097,flash;adobe-flash;firefox;developer;dialog;windows-10;,6,1271097,1
https://support.mozilla.org/questions/1271099,logged-out;logging-in;restart;cookies;login;windows-10;,6,1271099,1
https://support.mozilla.org/questions/1271103,options;cache;privacy;security;bug;windows-10;,6,1271103,1
https://support.mozilla.org/questions/1271104,firefox-crashes;crashing;no-error;windows-10;,6,1271104,1
https://support.mozilla.org/questions/1271105,u2f;blocking-content;firefox;70;windows-dialog;windows-10;,6,1271105,1
https://support.mozilla.org/questions/1271107,email;change-email;new-email;old-email;,6,1271107,1
https://support.mozilla.org/questions/1271109,firefox-crashes;crashing;62;63;70;windows-10;,6,1271109,1
https://support.mozilla.org/questions/1271110,email;flickering;gui-bug;visual-bug;windows-10;,6,1271110,1
https://support.mozilla.org/questions/1271111,import;browser;bookmarks;bookmarkbar;mac;osx;,6,1271111,1
https://support.mozilla.org/questions/1271112,firefox;attachment;youtube-thumbnails;windows-10;,6,1271112,1
https://support.mozilla.org/questions/1271113,"mac;osx;70;catalina;visual-error;visual-bug;graphics;UI;GUI;design;
",6,1271113,1
https://support.mozilla.org/questions/1271115,70;google-homepage;reverted;homepage;windows-7;,6,1271115,1
https://support.mozilla.org/questions/1271117,dns;disable-dns;https;70;launch;windows-10;,6,1271117,1
https://support.mozilla.org/questions/1271118,word;firefox;copy;paste;copy-and-paste;windows-10;69,6,1271118,1
https://support.mozilla.org/questions/1271119,delete;web-address;drop-down-list;instructions;shift-delete;69;windows-10;,6,1271119,1
https://support.mozilla.org/questions/1271121,70;newbutton-tab;customization;customize;windows-7;,6,1271121,1
https://support.mozilla.org/questions/1271122,70;tabs;tab-height;tab-tall;customization;customize;windows-7;,6,1271122,1
https://support.mozilla.org/questions/1271123,70;osx;mac;hotmail;crashes;refreshed;,6,1271123,1
https://support.mozilla.org/questions/1271126,error;crashes;tabs;tab;safe-mode;windows-10;,6,1271126,1
https://support.mozilla.org/questions/1271127,restart;70;upgrade;login;accounts;windows-7;,6,1271127,1
https://support.mozilla.org/questions/1271128,sync;70;attached-logs;corporate;doesnt-sync;windows-7;,6,1271128,1
https://support.mozilla.org/questions/1271132,primary-email;secondary-email;account;verified;linux;,6,1271132,1
https://support.mozilla.org/questions/1271135,auto-update;70;bookmarks;vanished;two-ff;windows-10;,6,1271135,1
https://support.mozilla.org/questions/1271137,password;sync;firefox;select-password;windows-10;,6,1271137,1
https://support.mozilla.org/questions/1271138,osx;mojave;scrollbar;disappeared;window-size;,6,1271138,1
https://support.mozilla.org/questions/1271139,reinstalling;links-dont-work;links;work;email;documents;hyperlinks;windows-7;,6,1271139,1
https://support.mozilla.org/questions/1271140,reinstalling;links-dont-work;links;work;email;documents;hyperlinks;windows-7;,6,1271140,1
https://support.mozilla.org/questions/1271141,customize;customization;userchrome;middle-click;windows-10;,6,1271141,1
https://support.mozilla.org/questions/1271144,mojave;mac;osx;virus;malware;remove;,6,1271144,1
https://support.mozilla.org/questions/1271145,customize;customization;userchrome;url-box;url;windows-7;,6,1271145,1
https://support.mozilla.org/questions/1271146,flash;adobe-flash;firefox;allow;permissions;global;windows-7;,6,1271146,1
https://support.mozilla.org/questions/1271148,xfinity;download;chrome;issues;works-with-chrome;windows-10;,6,1271148,1
https://support.mozilla.org/questions/1271149,customize;customization;search-bar;old-style;old-look;windows-10;,6,1271149,1
https://support.mozilla.org/questions/1271150,68;bookmarks;bookmark-descriptions;esr;update;windows-7;,6,1271150,1
https://support.mozilla.org/questions/1271151,older-icon;icon;ff-icon;firefox;logo;style;windows-7;,6,1271151,1
https://support.mozilla.org/questions/1271152,69;theme;change;doesnt-work;ff-color;mac;osx;,6,1271152,1
https://support.mozilla.org/questions/1271153,"ff-monitor;messages;edited;monitor;firefox-monitor;
mac;osx;",6,1271153,1
https://support.mozilla.org/questions/1271154,screen-flashes;black-white;black;white;theme;loading-page;windows-10;,6,1271154,1
https://support.mozilla.org/questions/1271157,cookies;website-data;permissions;store-cookies;windows-10;,6,1271157,1
https://support.mozilla.org/questions/1271158,installing;new-computer;computer;password-manager;lockwise;windows-10;,6,1271158,1
https://support.mozilla.org/questions/1271160,url-area-change;70;padlock;tracker;protections;windows-10;,6,1271160,1
https://support.mozilla.org/questions/1271161,pinned-tab;links;opens-in-new-tab;hyperlink;pinned;pin;behavior;linux;,6,1271161,1
https://support.mozilla.org/questions/1271162,visually-impaired;colorblind;link-color;hyperlink-color;visited-links;colourblind;windows-7;,6,1271162,1
https://support.mozilla.org/questions/1271163,"delete-ssl;mac;osx;69;https;http;
",6,1271163,1
https://support.mozilla.org/questions/1271165,unknown-application;catalog;open;how-to;windows-10;,6,1271165,1
https://support.mozilla.org/questions/1271167,ff;refuse-password;refuses;password;new-computer;old-computer;windows-10;,6,1271167,1
https://support.mozilla.org/questions/1271169,tooltips;disappear;68;safe-mode;quickly;windows-10;windows-7;,6,1271169,1
https://support.mozilla.org/questions/1271170,delay-loading;70;updated;issues;loading;slow;windows-7;,6,1271170,1
https://support.mozilla.org/questions/1271171,email-doesnt-work;email;issue;problem;error;,6,1271171,1
https://support.mozilla.org/questions/1271172,email;reader;reader-version;mac;osx;,6,1271172,1
https://support.mozilla.org/questions/1271176,green-security;padlock;updated;downloaded;70;grey;windows-10;,6,1271176,1
https://support.mozilla.org/questions/1271177,"add-ons;block;internet;access;
windows-10;",6,1271177,1
https://support.mozilla.org/questions/1271180,duplicate-tabs;duplicates;link;email;two-tabs;windows-10;,6,1271180,1
https://support.mozilla.org/questions/1271184,exceptions;enhanced;protection;add-website;windows-10;,6,1271184,1
https://support.mozilla.org/questions/1271186,beta;dev;nightly;standard;overwriting;developer;editions;edition;windows-10;,6,1271186,1
https://support.mozilla.org/questions/1271189,multiple-profiles;firefox-updates;update;one-profile;old-version;linux;,6,1271189,1
https://support.mozilla.org/questions/1271192,bookmarks;drag-and-drop;circle-logo;missing;windows-10;,6,1271192,1
https://support.mozilla.org/questions/1271194,bookmarks;homepage;home-page;show;windows-10;,6,1271194,1
https://support.mozilla.org/questions/1271198,voice;lag;slow-motion;hangouts;google;works-with-chrome;windows-10;,6,1271198,1
https://support.mozilla.org/questions/1271201,locked-cookies;cookies;lock;68;esr;linux;,6,1271201,1
https://support.mozilla.org/questions/1271203,mozilla;firefox-monitor;monitor;why;remove;windows-7;,6,1271203,1
https://support.mozilla.org/questions/1271206,migrating;esr;bookmarks;migration;lost;mac;osx;,6,1271206,1
https://support.mozilla.org/questions/1271207,login-details;login;details;search;lockwise;windows-7;,6,1271207,1
https://support.mozilla.org/questions/1271209,move-url-bar;move-nav-bar;customize;customization;userchrome;windows-7;,6,1271209,1
https://support.mozilla.org/questions/1271210,present-location;coordinates;cached-location;location;locations;68;mac;osx;el-capitan;,6,1271210,1
https://support.mozilla.org/questions/1271211,search-bar;old-style;old-search-bar;old;search;ruined;60;windows-7;,6,1271211,1
https://support.mozilla.org/questions/1271212,downgrading;lost-cookies;lost-history;lost-passwords;70;downgrade;windows-10;,6,1271212,1
https://support.mozilla.org/questions/1271213,input-text-not-visible;input;text;not-visible;visible;highlight;debian-10;linux;60esr;,6,1271213,1
https://support.mozilla.org/questions/1271214,email;blocking;filtered;utf8;utf-8;windows-7;,6,1271214,1
https://support.mozilla.org/questions/1271216,firefox-crashing;crashing;crashes;keyboard;breaks-keyboard;windows-10;,6,1271216,1
https://support.mozilla.org/questions/1271217,importing-bookmarks;exporting-bookmarks;bookmarks;back-up;windows-10;,6,1271217,1
https://support.mozilla.org/questions/1271218,70;width-tabs;tabs;width;stay;constant;windows-7;,6,1271218,1
https://support.mozilla.org/questions/1271220,account-activation;live-person;representative;mac;osx;upgrade;,6,1271220,1
https://support.mozilla.org/questions/1271223,personas;disabled;update;upgrade;broken;windows-7;,6,1271223,1
https://support.mozilla.org/questions/1271226,favorites;icon;star;70;windows-8.1;,6,1271226,1
https://support.mozilla.org/questions/1271227,customize;customization;userchrome;addon;homepage;change;windows-8.1;,6,1271227,1
https://support.mozilla.org/questions/1271230,addons;add-ons;enabled;running;not-running;not-working;installed;windows-10;,6,1271230,1
https://support.mozilla.org/questions/1271231,chinese-input;firefox;keyboard;works-in-chrome;,6,1271231,1
https://support.mozilla.org/questions/1271232,custom-scaling;visually-impaired;updated;68;cut-off;window-size;windows-10;,6,1271232,1
https://support.mozilla.org/questions/1271233,potential-security-issue;amazon;cant-connect;wont-connect;mac;osx-10.10;,6,1271233,1
https://support.mozilla.org/questions/1271234,potential-security-issue;amazon;cant-connect;wont-connect;windows-8.1;,6,1271234,1
https://support.mozilla.org/questions/1271235,firefox-crashed;computer-crashed;tabs-wont-load;tabs;load;wont;completely;windows-10;,6,1271235,1
https://support.mozilla.org/questions/1271236,potential-security-issue;amazon;cant-connect;wont-connect;windows-10;,6,1271236,1
https://support.mozilla.org/questions/1271239,cant-login;updated;upgraded;70;cant;login;websites;mac;osx-10.14.6;,6,1271239,1
https://support.mozilla.org/questions/1271241,second-account;wont-accept-password;password;reset;secondary;windows-10;,6,1271241,1
https://support.mozilla.org/questions/1271243,edit-autofill-addresses;autofill-address;autofill;addresses;address;edit;windows-10;,6,1271243,1
https://support.mozilla.org/questions/1271244,accounts-hacked;account;hacked;att;yahoo;emails;,6,1271244,1
https://support.mozilla.org/questions/1271245,accounts-hacked;account;hacked;att;yahoo;emails;,6,1271245,1
https://support.mozilla.org/questions/1271247,refresh-button;refresh;where;why;edit-toolbar;windows-7;,6,1271247,1
https://support.mozilla.org/questions/1271248,crashing;crash;crashes;safe-mode;safemode;install;windows-10;,6,1271248,1
https://support.mozilla.org/questions/1271251,synced;android;bookmarks-visible;bookmarks;phone;windows-10;,6,1271251,1
https://support.mozilla.org/questions/1271252,evernote-clipper;osx;mac;wont-work;mac;osx;,6,1271252,1
https://support.mozilla.org/questions/1271253,67;wont-update;manually;automatically;update;wont;windows-7;,6,1271253,1
https://support.mozilla.org/questions/1271254,67;wont-update;manually;automatically;update;wont;windows-7;,6,1271254,1
https://support.mozilla.org/questions/1271255,bing;one-click-search;search-engines;search;engines;remove;windows-10;,6,1271255,1
https://support.mozilla.org/questions/1271256,blank-new-window;blank;window;external-applications;external;links;mac;osx;,6,1271256,1
https://support.mozilla.org/questions/1271257,external-link;default;default-profile;profile;discord;windows-10;1607;,6,1271257,1
https://support.mozilla.org/questions/1271258,window-options;button;far-right;customization;customize;,6,1271258,1
https://support.mozilla.org/questions/1271259,window-options;button;far-right;customization;customize;,6,1271259,1
https://support.mozilla.org/questions/1271262,flash;adobe-flash;firefox;allow;permissions;global;windows-7;,6,1271262,1
https://support.mozilla.org/questions/1271264,get-rid-of-whats-new-button;whats-new;button;get-rid;delete;remove;customize;customization;linux;,6,1271264,1
https://support.mozilla.org/questions/1271265,print-pdfs;pdfs;built-in;print-preview;print;windows-10;,6,1271265,1
https://support.mozilla.org/questions/1271267,problems;firefox;69;download;new-download;,6,1271267,1
https://support.mozilla.org/questions/1271268,pc-suspended;tabs;links;firefox;blocked;extensions;addons;add-ons;windows-10;,6,1271268,1
https://support.mozilla.org/questions/1271269,"recommendation-address-bar;get-rid;delete;remove;icon;customize;customization;
windows-7;",6,1271269,1
https://support.mozilla.org/questions/1271270,69;70;reinstall;programs-changing;automatically;manually;windows-7;,6,1271270,1
https://support.mozilla.org/questions/1271271,secure-connection-failed;errors;continual;constant;fix;please;windows-10;,6,1271271,1
https://support.mozilla.org/questions/1271272,disable-flash-when-inactive;disable-flash;inactive;behavior;customization;customize;windows-7;,6,1271272,1
https://support.mozilla.org/questions/1271273,firefoxexe;background;processor;high-cpu-usage;high-cpu;usage;windows;,6,1271273,1
https://support.mozilla.org/questions/1271274,constant-event-errors;constant;event;errors;corrupted;not-installed;windows-10;,6,1271274,1
https://support.mozilla.org/questions/1271279,website-contains-content;not-secure;error;errors;message;mac;osx;,6,1271279,1
https://support.mozilla.org/questions/1271282,developing;zoom;breaks-it;breaks;allow_zooming=true;extension;mac;osx;,6,1271282,1
https://support.mozilla.org/questions/1271283,gmail-icons;gmail;works-in-chrome;not-showing;windows-10;,6,1271283,1
https://support.mozilla.org/questions/1271284,deleted-all-data;saved-logins;retrieve;deleted-logins;saved;logins;windows-10;,6,1271284,1
https://support.mozilla.org/questions/1271288,"visual-bug;visual-gui-bug;distorted-search-menu;unusuable;update;70;
windows-7;",6,1271288,1
https://support.mozilla.org/questions/1271289,70;adaware-search;remove;added;cant-remove;addons;add-ons;windows-10;,6,1271289,1
https://support.mozilla.org/questions/1271290,open-ftp;file-folder;future-version;69;windows-10;,6,1271290,1
https://support.mozilla.org/questions/1271291,right-click-print;works-in-internet-explorer;works-in-ie;ie;69;windows-10;,6,1271291,1
https://support.mozilla.org/questions/1271293,outlook;doesnt-load;70;safe-mode;refresh;restart;,6,1271293,1
https://support.mozilla.org/questions/1271294,lockwise;replacement;regular-way;70;synced-accounts;windows-7;,6,1271294,1
https://support.mozilla.org/questions/1271295,youtube-redirect;malware;forced-redirect;redirection;youtube;windows-10;,6,1271295,1
https://support.mozilla.org/questions/1271296,important-news;first-launch;customization;customize;mozillacfg;windows-10;,6,1271296,1
https://support.mozilla.org/questions/1271297,webpages-glitch;corrupt;randomly;70;windows;google-related;windows-10;,6,1271297,1
https://support.mozilla.org/questions/1271298,browser-storage;leechblock;stopped-working;stopped;working;windows-7;,6,1271298,1
https://support.mozilla.org/questions/1271300,auto-scrolling;stop;file-explorer;opening-saving-file;69;windows-8.1;,6,1271300,1
https://support.mozilla.org/questions/1271301,pinned-tab;links;opens-in-new-tab;hyperlink;pinned;pin;behavior;refresh;windows-10;,6,1271301,1
https://support.mozilla.org/questions/1271303,sync-doesnt-include-aboutconfig;about:config;config;customize;customization;sync;windows-10;1903;,6,1271303,1
https://support.mozilla.org/questions/1271304,"big-download;large-download;download;download-gets-stuck;stuck;downloads;
windows-10;",6,1271304,1
https://support.mozilla.org/questions/1271305,kubuntu;linux;remove;default;application;,6,1271305,1
https://support.mozilla.org/questions/1271306,addon-not-recognizing-update;recognizing-update;updates;manual;automatic;windows-10;,6,1271306,1
https://support.mozilla.org/questions/1271310,"management-of-individual-cookies;cookies;management;managing;cookie;debian,fedora,windows-7;",6,1271310,1
https://support.mozilla.org/questions/1271312,gmail-problem;gmail;catalina;mac;osx;70;upgraded;labels;,6,1271312,1
https://support.mozilla.org/questions/1271313,saved-passwords-being-replaced;auto-generated;randomly;passwords;lockwise;70;windows-10;,6,1271313,1
https://support.mozilla.org/questions/1271314,question;content-blocking;70;purple-shield;address-bar;windows-10;,6,1271314,1
https://support.mozilla.org/questions/1271315,right-click-new-tab;new-tab;right-click;no-longer-works;70;mac;osx;,6,1271315,1
https://support.mozilla.org/questions/1271317,ebay;reCAPTCHA;verification;reCAPTCHA-not-working;not-working;working;windows-xp;,6,1271317,1
https://support.mozilla.org/questions/1271318,printers;printer;cant-find-printers;print-window;windows-10;,6,1271318,1
https://support.mozilla.org/questions/1271319,stream-tv;barely-audible;volume;changes;rebooted;tv;audio;windows-10;,6,1271319,1
https://support.mozilla.org/questions/1271321,permission;access-data;save-data-to-server;question;transfer-data;windows-7;,6,1271321,1
https://support.mozilla.org/questions/1271323,"open-new-tab;button;covered;hidden;70;longer-tabs;
windows-10;",6,1271323,1
https://support.mozilla.org/questions/1271324,customize;customization;userchrome;71;windows-7;,6,1271324,1
https://support.mozilla.org/questions/1271326,"eliminate;bookmarks;71;recently-bookmarked,other-bookmarks;change;customize;windows-10;",6,1271326,1
https://support.mozilla.org/questions/1271327,reinstalled;advice;support-page;lost-everything;profiles;backups;backup;windows-8.1;,6,1271327,1
https://support.mozilla.org/questions/1271332,"wont-resize-shape;resize;shape;windows-10;70;content-hidden;
windows-10;",6,1271332,1
https://support.mozilla.org/questions/1271333,control-firefox;restart-restore;restart;restore;69;after-crash;crashing;crash;windows-10;,6,1271333,1
https://support.mozilla.org/questions/1271334,"
downgrade;firefox;discard;go-back-to-previous;linux;70;69;",6,1271334,1
https://support.mozilla.org/questions/1271340,completely-disable-enhanced-tracking-protection;70;windows-7;disable-tracking-protection;enhanced;still;,6,1271340,1
https://support.mozilla.org/questions/1276631,ui-issue;settings;linux;,7,1276631,1
https://support.mozilla.org/questions/1276635,phishing;freeze;windows10;,7,1276635,1
https://support.mozilla.org/questions/1276636,html5;video;compatability;linux;,7,1276636,1
https://support.mozilla.org/questions/1276637,crash;tabs;connection;linux;,7,1276637,1
https://support.mozilla.org/questions/1276638,proxy;security;authentication;,7,1276638,1
https://support.mozilla.org/questions/1276639,recovery;history;windows10;,7,1276639,1
https://support.mozilla.org/questions/1276641,windows-vista;devices;printer;,7,1276641,1
https://support.mozilla.org/questions/1276643,windows10;about-config;proxy;youtube;,7,1276643,1
https://support.mozilla.org/questions/1276647,linux;display;extended-display;crash;,7,1276647,1
https://support.mozilla.org/questions/1276649,windows8;userChrome;customize;address-bar;,7,1276649,1
https://support.mozilla.org/questions/1276650,windows10;bookmarks;sync,7,1276650,1
https://support.mozilla.org/questions/1276651,windows10;blocked;website;,7,1276651,1
https://support.mozilla.org/questions/1276653,macos;blocked;privacy;font;google,7,1276653,1
https://support.mozilla.org/questions/1276654,android;sync;tabs;restore,7,1276654,1
https://support.mozilla.org/questions/1276656,windows10;hotkey;context-menu;customize,7,1276656,1
https://support.mozilla.org/questions/1276662,windows10;pdf;pdf-viewer;hotkey,7,1276662,1
https://support.mozilla.org/questions/1276666,windows10;FxA;2FA;reset;,7,1276666,1
https://support.mozilla.org/questions/1276668,windows7;audio;audio-device,7,1276668,1
https://support.mozilla.org/questions/1276672,addons;FxA;access,7,1276672,1
https://support.mozilla.org/questions/1276677,windows10;print;print-page;,7,1276677,1
https://support.mozilla.org/questions/1276679,bookmarks;share;toolbar;customize;windows10;,7,1276679,1
https://support.mozilla.org/questions/1276683,macos;double-windows;duplicate;links,7,1276683,1
https://support.mozilla.org/questions/1276685,ubuntu19;downloads;file-manager;,7,1276685,1
https://support.mozilla.org/questions/1276688,javascript;linus;background;tabs,7,1276688,1
https://support.mozilla.org/questions/1276689,"windows10;tabs;customize;userchrome;tabs-bottom,",7,1276689,1
https://support.mozilla.org/questions/1276690,windows10;login;account;privacy;security,7,1276690,1
https://support.mozilla.org/questions/1276691,windows10;gaming;compatability;,7,1276691,1
https://support.mozilla.org/questions/1276692,windows10;slow;error-message;,7,1276692,1
https://support.mozilla.org/questions/1276693,windows10;touchscreen;signature,7,1276693,1
https://support.mozilla.org/questions/1276697,windows10;userchrome;customize;tabs,7,1276697,1
https://support.mozilla.org/questions/1276699,linux;ui;scrollbar,7,1276699,1
https://support.mozilla.org/questions/1276701,windows7;homepage;top-sites;customize;,7,1276701,1
https://support.mozilla.org/questions/1276704,macos;android;FxA;sync;bookmarks,7,1276704,1
https://support.mozilla.org/questions/1276705,windows10;color;background;themes;customize,7,1276705,1
https://support.mozilla.org/questions/1276707,windows7;security;mcafee;addons,7,1276707,1
https://support.mozilla.org/questions/1276708,windows10;memory;ram-usage;ram;,7,1276708,1
https://support.mozilla.org/questions/1276709,windows7;tabs;bookmarks;toolbar;customize,7,1276709,1
https://support.mozilla.org/questions/1276712,windows10;tabs;bottoms;userchrome;customize,7,1276712,1
https://support.mozilla.org/questions/1276717,windows10;slow,7,1276717,1
https://support.mozilla.org/questions/1276718,windows10;sync;bookmarks;duplicate,7,1276718,1
https://support.mozilla.org/questions/1276719,windows7;crash;error;install,7,1276719,1
https://support.mozilla.org/questions/1276720,windows10;audio;no-audio,7,1276720,1
https://support.mozilla.org/questions/1276721,windows7;flickering;password;form-fill;,7,1276721,1
https://support.mozilla.org/questions/1276725,windows10;passwords;save;FxA;sync,7,1276725,1
https://support.mozilla.org/questions/1276726,windows7;windows8;windows10;duplicate;,7,1276726,1
https://support.mozilla.org/questions/1276727,linux;autoscroll;scrollbar;,7,1276727,1
https://support.mozilla.org/questions/1276729,windows10;google;ui,7,1276729,1
https://support.mozilla.org/questions/1276731,windows10;google;ui,7,1276731,1
https://support.mozilla.org/questions/1276732,windows7;mail;thunderbird;crash;,7,1276732,1
https://support.mozilla.org/questions/1276733,linux;ubuntu19;connection,7,1276733,1
https://support.mozilla.org/questions/1276734,macos;portal;connection,7,1276734,1
https://support.mozilla.org/questions/1276740,windows10;install;download;registry,7,1276740,1
https://support.mozilla.org/questions/1276744,android;sync;google,7,1276744,1
https://support.mozilla.org/questions/1276745,"windows10;lockwise;theme,",7,1276745,1
https://support.mozilla.org/questions/1276754,windows10;printer;devices,7,1276754,1
https://support.mozilla.org/questions/1276756,windows10;unrelated,7,1276756,1
https://support.mozilla.org/questions/1276762,windows10;autoplay;video,7,1276762,1
https://support.mozilla.org/questions/1276763,windows7;profile;recovery,7,1276763,1
https://support.mozilla.org/questions/1276764,windows10;window;shortcut;taskbar,7,1276764,1
https://support.mozilla.org/questions/1276765,windows10;antivirus;error,7,1276765,1
https://support.mozilla.org/questions/1276766,windows7;tabs;ui,7,1276766,1
https://support.mozilla.org/questions/1276767,windows10;address-bar;ui;,7,1276767,1
https://support.mozilla.org/questions/1276768,windows10;ui;tabs;,7,1276768,1
https://support.mozilla.org/questions/1276769,windows10;websites;access;error;compatibility,7,1276769,1
https://support.mozilla.org/questions/1276770,windows10;pdf;pdf-viewer;,7,1276770,1
https://support.mozilla.org/questions/1276772,macos;privacy;security;delete-data,7,1276772,1
https://support.mozilla.org/questions/1276775,windows7;tabs;tabs-bottom;userChrome,7,1276775,1
https://support.mozilla.org/questions/1276784,windows7;bookmarks;customize,7,1276784,1
https://support.mozilla.org/questions/1276785,linux;default;bookmarks,7,1276785,1
https://support.mozilla.org/questions/1276786,linux;tabs;crash;restore;,7,1276786,1
https://support.mozilla.org/questions/1276787,windows8;websites;freeze;,7,1276787,1
https://support.mozilla.org/questions/1276789,windows10;payment-methods;save;sync,7,1276789,1
https://support.mozilla.org/questions/1276791,windows10;sync;devices,7,1276791,1
https://support.mozilla.org/questions/1276793,windows10;unrelated;non-issue;,7,1276793,1
https://support.mozilla.org/questions/1276795,windows8;tabs;tabs-bottom;userchrome;,7,1276795,1
https://support.mozilla.org/questions/1276806,macos;bug;display;extended-display,7,1276806,1
https://support.mozilla.org/questions/1276807,windows10;bookmarks;sync;disappear;ui,7,1276807,1
https://support.mozilla.org/questions/1276808,macos;bookmarks;sidebar;ui,7,1276808,1
https://support.mozilla.org/questions/1276809,macos;upload;quit;warning,7,1276809,1
https://support.mozilla.org/questions/1276810,windows7;install;64bit;32bit;,7,1276810,1
https://support.mozilla.org/questions/1276812,windows10;windows7;bookmarks;ui;,7,1276812,1
https://support.mozilla.org/questions/1276813,windows10;bug;addons;about-config;,7,1276813,1
https://support.mozilla.org/questions/1276816,windows10;bookmarks;import;html,7,1276816,1
https://support.mozilla.org/questions/1276819,windows10;blocked;compatibility,7,1276819,1
https://support.mozilla.org/questions/1276820,windows10;FxA;locked-out,7,1276820,1
https://support.mozilla.org/questions/1276822,windows10;tabs;address-bar;userchrome,7,1276822,1
https://support.mozilla.org/questions/1276825,windows7;ui;accessibility;tabs,7,1276825,1
https://support.mozilla.org/questions/1276827,macos;sync;login;FxA,7,1276827,1
https://support.mozilla.org/questions/1276828,macos;blocked;videos;,7,1276828,1
https://support.mozilla.org/questions/1276832,windows10;images;privacy;secruity;blacklist;,7,1276832,1
https://support.mozilla.org/questions/1276833,macos;fullscreen;PiP;,7,1276833,1
https://support.mozilla.org/questions/1276834,windows7;security;access;unsecure,7,1276834,1
https://support.mozilla.org/questions/1276835,windows7;FxA;devices,7,1276835,1
https://support.mozilla.org/questions/1276836,macos;download;address-bar;,7,1276836,1
https://support.mozilla.org/questions/1276838,windows10;sync;pins;restore;profile,7,1276838,1
https://support.mozilla.org/questions/1276839,windows10;context-menu;ui;customize;password-manager;login,7,1276839,1
https://support.mozilla.org/questions/1276840,windows10;error;screen-size;,7,1276840,1
